lat,lon,Target
16.15195553143253,108.25084511971195,1
16.15195553143253,108.25112800703712,1
16.15195553143253,108.25141089436224,1
16.15195553143253,108.25169378168738,1
16.15195553143253,108.2519766690125,1
16.15195553143253,108.25225955633763,1
16.15195553143253,108.25254244366278,1
16.15195553143253,108.25282533098792,1
16.15195553143253,108.25310821831305,1
16.15195553143253,108.2533911056382,1
16.15195553143253,108.25367399296331,1
16.15195553143253,108.25395688028846,1
16.15195553143253,108.2542397676136,1
16.15195553143253,108.25452265493873,1
16.15195553143253,108.25480554226388,1
16.15195553143253,108.255088429589,1
16.15195553143253,108.25537131691414,1
16.15195553143253,108.25565420423926,1
16.15195553143253,108.2559370915644,1
16.15195553143253,108.25621997888952,1
16.15195553143253,108.25650286621467,1
16.15195553143253,108.25678575353982,1
16.15195553143253,108.25706864086494,1
16.15195553143253,108.25735152819009,1
16.15195553143253,108.2576344155152,1
16.15195553143253,108.25791730284035,1
16.15195553143253,108.25820019016548,1
16.15195553143253,108.25848307749062,1
16.15195553143253,108.25876596481577,1
16.151690154083013,108.25084511971195,1
16.151690154083013,108.25112800703712,1
16.151690154083013,108.25141089436224,1
16.151690154083013,108.25169378168738,1
16.151690154083013,108.2519766690125,1
16.151690154083013,108.25225955633763,1
16.151690154083013,108.25254244366278,1
16.151690154083013,108.25282533098792,1
16.151690154083013,108.25310821831305,1
16.151690154083013,108.2533911056382,1
16.151690154083013,108.25367399296331,1
16.151690154083013,108.25395688028846,1
16.151690154083013,108.2542397676136,1
16.151690154083013,108.25452265493873,1
16.151690154083013,108.25480554226388,1
16.151690154083013,108.255088429589,1
16.151690154083013,108.25537131691414,1
16.151690154083013,108.25565420423926,1
16.151690154083013,108.2559370915644,1
16.151690154083013,108.25621997888952,1
16.151690154083013,108.25650286621467,1
16.151690154083013,108.25678575353982,1
16.151690154083013,108.25706864086494,1
16.151690154083013,108.25735152819009,1
16.151690154083013,108.2576344155152,1
16.151690154083013,108.25791730284035,1
16.151690154083013,108.25820019016548,1
16.151690154083013,108.25848307749062,1
16.151690154083013,108.25876596481577,1
16.151690154083013,108.2590488521409,1
16.151424776733496,108.25084511971195,1
16.151424776733496,108.25112800703712,1
16.151424776733496,108.25141089436224,1
16.151424776733496,108.25169378168738,1
16.151424776733496,108.2519766690125,1
16.151424776733496,108.25225955633763,1
16.151424776733496,108.25254244366278,1
16.151424776733496,108.25282533098792,1
16.151424776733496,108.25310821831305,1
16.151424776733496,108.2533911056382,1
16.151424776733496,108.25367399296331,1
16.151424776733496,108.25395688028846,1
16.151424776733496,108.2542397676136,1
16.151424776733496,108.25452265493873,1
16.151424776733496,108.25480554226388,1
16.151424776733496,108.255088429589,1
16.151424776733496,108.25537131691414,1
16.151424776733496,108.25565420423926,1
16.151424776733496,108.2559370915644,1
16.151424776733496,108.25621997888952,1
16.151424776733496,108.25650286621467,1
16.151424776733496,108.25678575353982,1
16.151424776733496,108.25706864086494,1
16.151424776733496,108.25735152819009,1
16.151424776733496,108.2576344155152,1
16.151424776733496,108.25791730284035,1
16.151424776733496,108.25820019016548,1
16.151424776733496,108.25848307749062,1
16.151424776733496,108.25876596481577,1
16.151424776733496,108.2590488521409,1
16.151424776733496,108.25933173946603,1
16.151159399383975,108.25084511971195,1
16.151159399383975,108.25112800703712,1
16.151159399383975,108.25141089436224,1
16.151159399383975,108.25169378168738,1
16.151159399383975,108.2519766690125,1
16.151159399383975,108.25225955633763,1
16.151159399383975,108.25254244366278,1
16.151159399383975,108.25282533098792,1
16.151159399383975,108.25310821831305,1
16.151159399383975,108.2533911056382,1
16.151159399383975,108.25367399296331,1
16.151159399383975,108.25395688028846,1
16.151159399383975,108.2542397676136,1
16.151159399383975,108.25452265493873,1
16.151159399383975,108.25480554226388,1
16.151159399383975,108.255088429589,1
16.151159399383975,108.25537131691414,1
16.151159399383975,108.25565420423926,1
16.151159399383975,108.2559370915644,1
16.151159399383975,108.25621997888952,1
16.151159399383975,108.25650286621467,1
16.151159399383975,108.25678575353982,1
16.151159399383975,108.25706864086494,1
16.151159399383975,108.25735152819009,1
16.151159399383975,108.2576344155152,1
16.151159399383975,108.25791730284035,1
16.151159399383975,108.25820019016548,1
16.151159399383975,108.25848307749062,1
16.151159399383975,108.25876596481577,1
16.151159399383975,108.2590488521409,1
16.151159399383975,108.25933173946603,1
16.151159399383975,108.25961462679116,1
16.150894022034457,108.25084511971195,1
16.150894022034457,108.25112800703712,1
16.150894022034457,108.25141089436224,1
16.150894022034457,108.25169378168738,1
16.150894022034457,108.2519766690125,1
16.150894022034457,108.25225955633763,1
16.150894022034457,108.25254244366278,1
16.150894022034457,108.25282533098792,1
16.150894022034457,108.25310821831305,1
16.150894022034457,108.2533911056382,1
16.150894022034457,108.25367399296331,1
16.150894022034457,108.25395688028846,1
16.150894022034457,108.2542397676136,1
16.150894022034457,108.25452265493873,1
16.150894022034457,108.25480554226388,1
16.150894022034457,108.255088429589,1
16.150894022034457,108.25537131691414,1
16.150894022034457,108.25565420423926,1
16.150894022034457,108.2559370915644,1
16.150894022034457,108.25621997888952,1
16.150894022034457,108.25650286621467,1
16.150894022034457,108.25678575353982,1
16.150894022034457,108.25706864086494,1
16.150894022034457,108.25735152819009,1
16.150894022034457,108.2576344155152,1
16.150894022034457,108.25791730284035,1
16.150894022034457,108.25820019016548,1
16.150894022034457,108.25848307749062,1
16.150894022034457,108.25876596481577,1
16.150894022034457,108.2590488521409,1
16.150894022034457,108.25933173946603,1
16.150894022034457,108.25961462679116,1
16.150894022034457,108.2598975141163,1
16.15062864468494,108.25084511971195,1
16.15062864468494,108.25112800703712,1
16.15062864468494,108.25141089436224,1
16.15062864468494,108.25169378168738,1
16.15062864468494,108.2519766690125,1
16.15062864468494,108.25225955633763,1
16.15062864468494,108.25254244366278,1
16.15062864468494,108.25282533098792,1
16.15062864468494,108.25310821831305,1
16.15062864468494,108.2533911056382,1
16.15062864468494,108.25367399296331,1
16.15062864468494,108.25395688028846,1
16.15062864468494,108.2542397676136,1
16.15062864468494,108.25452265493873,1
16.15062864468494,108.25480554226388,1
16.15062864468494,108.255088429589,1
16.15062864468494,108.25537131691414,1
16.15062864468494,108.25565420423926,1
16.15062864468494,108.2559370915644,1
16.15062864468494,108.25621997888952,1
16.15062864468494,108.25650286621467,1
16.15062864468494,108.25678575353982,1
16.15062864468494,108.25706864086494,1
16.15062864468494,108.25735152819009,1
16.15062864468494,108.2576344155152,1
16.15062864468494,108.25791730284035,1
16.15062864468494,108.25820019016548,1
16.15062864468494,108.25848307749062,1
16.15062864468494,108.25876596481577,1
16.15062864468494,108.2590488521409,1
16.15062864468494,108.25933173946603,1
16.15062864468494,108.25961462679116,1
16.15062864468494,108.2598975141163,1
16.15062864468494,108.26018040144145,1
16.150363267335422,108.25084511971195,1
16.150363267335422,108.25112800703712,1
16.150363267335422,108.25141089436224,1
16.150363267335422,108.25169378168738,1
16.150363267335422,108.2519766690125,1
16.150363267335422,108.25225955633763,1
16.150363267335422,108.25254244366278,1
16.150363267335422,108.25282533098792,1
16.150363267335422,108.25310821831305,1
16.150363267335422,108.2533911056382,1
16.150363267335422,108.25367399296331,1
16.150363267335422,108.25395688028846,1
16.150363267335422,108.2542397676136,1
16.150363267335422,108.25452265493873,1
16.150363267335422,108.25480554226388,1
16.150363267335422,108.255088429589,1
16.150363267335422,108.25537131691414,1
16.150363267335422,108.25565420423926,1
16.150363267335422,108.2559370915644,1
16.150363267335422,108.25621997888952,1
16.150363267335422,108.25650286621467,1
16.150363267335422,108.25678575353982,1
16.150363267335422,108.25706864086494,1
16.150363267335422,108.25735152819009,1
16.150363267335422,108.2576344155152,1
16.150363267335422,108.25791730284035,1
16.150363267335422,108.25820019016548,1
16.150363267335422,108.25848307749062,1
16.150363267335422,108.25876596481577,1
16.150363267335422,108.2590488521409,1
16.150363267335422,108.25933173946603,1
16.150363267335422,108.25961462679116,1
16.150363267335422,108.2598975141163,1
16.150363267335422,108.26018040144145,1
16.150894022034457,108.25225955633763,1
16.1500978899859,108.25084511971195,1
16.1500978899859,108.25112800703712,1
16.1500978899859,108.25141089436224,1
16.1500978899859,108.25169378168738,1
16.1500978899859,108.2519766690125,1
16.1500978899859,108.25225955633763,1
16.1500978899859,108.25254244366278,1
16.1500978899859,108.25282533098792,1
16.1500978899859,108.25310821831305,1
16.1500978899859,108.2533911056382,1
16.1500978899859,108.25367399296331,1
16.1500978899859,108.25395688028846,1
16.1500978899859,108.2542397676136,1
16.1500978899859,108.25452265493873,1
16.1500978899859,108.25480554226388,1
16.1500978899859,108.255088429589,1
16.1500978899859,108.25537131691414,1
16.1500978899859,108.25565420423926,1
16.1500978899859,108.2559370915644,1
16.1500978899859,108.25621997888952,1
16.1500978899859,108.25650286621467,1
16.1500978899859,108.25678575353982,1
16.1500978899859,108.25706864086494,1
16.1500978899859,108.25735152819009,1
16.1500978899859,108.2576344155152,1
16.1500978899859,108.25791730284035,1
16.1500978899859,108.25820019016548,1
16.1500978899859,108.25848307749062,1
16.1500978899859,108.25876596481577,1
16.1500978899859,108.2590488521409,1
16.1500978899859,108.25933173946603,1
16.1500978899859,108.25961462679116,1
16.1500978899859,108.2598975141163,1
16.1500978899859,108.26018040144145,1
16.1500978899859,108.26046328876656,1
16.149832512636383,108.25084511971195,1
16.149832512636383,108.25112800703712,1
16.149832512636383,108.25141089436224,1
16.149832512636383,108.25169378168738,1
16.149832512636383,108.2519766690125,1
16.149832512636383,108.25225955633763,1
16.149832512636383,108.25254244366278,1
16.149832512636383,108.25282533098792,1
16.149832512636383,108.25310821831305,1
16.149832512636383,108.2533911056382,1
16.149832512636383,108.25367399296331,1
16.149832512636383,108.25395688028846,1
16.149832512636383,108.2542397676136,1
16.149832512636383,108.25452265493873,1
16.149832512636383,108.25480554226388,1
16.149832512636383,108.255088429589,1
16.149832512636383,108.25537131691414,1
16.149832512636383,108.25565420423926,1
16.149832512636383,108.2559370915644,1
16.149832512636383,108.25621997888952,1
16.149832512636383,108.25650286621467,1
16.149832512636383,108.25678575353982,1
16.149832512636383,108.25706864086494,1
16.149832512636383,108.25735152819009,1
16.149832512636383,108.2576344155152,1
16.149832512636383,108.25791730284035,1
16.149832512636383,108.25820019016548,1
16.149832512636383,108.25848307749062,1
16.149832512636383,108.25876596481577,1
16.149832512636383,108.2590488521409,1
16.149832512636383,108.25933173946603,1
16.149832512636383,108.25961462679116,1
16.149832512636383,108.2598975141163,1
16.149832512636383,108.26018040144145,1
16.149832512636383,108.26046328876656,1
16.149567135286865,108.25084511971195,1
16.149567135286865,108.25112800703712,1
16.149567135286865,108.25141089436224,1
16.149567135286865,108.25169378168738,1
16.149567135286865,108.2519766690125,1
16.149567135286865,108.25225955633763,1
16.149567135286865,108.25254244366278,1
16.149567135286865,108.25282533098792,1
16.149567135286865,108.25310821831305,1
16.149567135286865,108.2533911056382,1
16.149567135286865,108.25367399296331,1
16.149567135286865,108.25395688028846,1
16.149567135286865,108.2542397676136,1
16.149567135286865,108.25452265493873,1
16.149567135286865,108.25480554226388,1
16.149567135286865,108.255088429589,1
16.149567135286865,108.25537131691414,1
16.149567135286865,108.25565420423926,1
16.149567135286865,108.2559370915644,1
16.149567135286865,108.25621997888952,1
16.149567135286865,108.25650286621467,1
16.149567135286865,108.25678575353982,1
16.149567135286865,108.25706864086494,1
16.149567135286865,108.25735152819009,1
16.149567135286865,108.2576344155152,1
16.149567135286865,108.25791730284035,1
16.149567135286865,108.25820019016548,1
16.149567135286865,108.25848307749062,1
16.149567135286865,108.25876596481577,1
16.149567135286865,108.2590488521409,1
16.149567135286865,108.25933173946603,1
16.149567135286865,108.25961462679116,1
16.149567135286865,108.2598975141163,1
16.149567135286865,108.26018040144145,1
16.149567135286865,108.26046328876656,1
16.149301757937348,108.25084511971195,1
16.149301757937348,108.25112800703712,1
16.149301757937348,108.25141089436224,1
16.149301757937348,108.25169378168738,1
16.149301757937348,108.2519766690125,1
16.149301757937348,108.25225955633763,1
16.149301757937348,108.25254244366278,1
16.149301757937348,108.25282533098792,1
16.149301757937348,108.25310821831305,1
16.149301757937348,108.2533911056382,1
16.149301757937348,108.25367399296331,1
16.149301757937348,108.25395688028846,1
16.149301757937348,108.2542397676136,1
16.149301757937348,108.25452265493873,1
16.149301757937348,108.25480554226388,1
16.149301757937348,108.255088429589,1
16.149301757937348,108.25537131691414,1
16.149301757937348,108.25565420423926,1
16.149301757937348,108.2559370915644,1
16.149301757937348,108.25621997888952,1
16.149301757937348,108.25650286621467,1
16.149301757937348,108.25678575353982,1
16.149301757937348,108.25706864086494,1
16.149301757937348,108.25735152819009,1
16.149301757937348,108.2576344155152,1
16.149301757937348,108.25791730284035,1
16.149301757937348,108.25820019016548,1
16.149301757937348,108.25848307749062,1
16.149301757937348,108.25876596481577,1
16.149301757937348,108.2590488521409,1
16.149301757937348,108.25933173946603,1
16.149301757937348,108.25961462679116,1
16.149301757937348,108.2598975141163,1
16.149301757937348,108.26018040144145,1
16.149301757937348,108.26046328876656,1
16.149301757937348,108.2607461760917,1
16.149036380587827,108.25084511971195,1
16.149036380587827,108.25112800703712,1
16.149036380587827,108.25141089436224,1
16.149036380587827,108.25169378168738,1
16.149036380587827,108.2519766690125,1
16.149036380587827,108.25225955633763,1
16.149036380587827,108.25254244366278,1
16.149036380587827,108.25282533098792,1
16.149036380587827,108.25310821831305,1
16.149036380587827,108.2533911056382,1
16.149036380587827,108.25367399296331,1
16.149036380587827,108.25395688028846,1
16.149036380587827,108.2542397676136,1
16.149036380587827,108.25452265493873,1
16.149036380587827,108.25480554226388,1
16.149036380587827,108.255088429589,1
16.149036380587827,108.25537131691414,1
16.149036380587827,108.25565420423926,1
16.149036380587827,108.2559370915644,1
16.149036380587827,108.25621997888952,1
16.149036380587827,108.25650286621467,1
16.149036380587827,108.25678575353982,1
16.149036380587827,108.25706864086494,1
16.149036380587827,108.25735152819009,1
16.149036380587827,108.2576344155152,1
16.149036380587827,108.25791730284035,1
16.149036380587827,108.25820019016548,1
16.149036380587827,108.25848307749062,1
16.149036380587827,108.25876596481577,1
16.149036380587827,108.2590488521409,1
16.149036380587827,108.25933173946603,1
16.149036380587827,108.25961462679116,1
16.149036380587827,108.2598975141163,1
16.149036380587827,108.26018040144145,1
16.149036380587827,108.26046328876656,1
16.149036380587827,108.2607461760917,1
16.14877100323831,108.25084511971195,1
16.14877100323831,108.25112800703712,1
16.14877100323831,108.25141089436224,1
16.14877100323831,108.25169378168738,1
16.14877100323831,108.2519766690125,1
16.14877100323831,108.25225955633763,1
16.14877100323831,108.25254244366278,1
16.14877100323831,108.25282533098792,1
16.14877100323831,108.25310821831305,1
16.14877100323831,108.2533911056382,1
16.14877100323831,108.25367399296331,1
16.14877100323831,108.25395688028846,1
16.14877100323831,108.2542397676136,1
16.14877100323831,108.25452265493873,1
16.14877100323831,108.25480554226388,1
16.14877100323831,108.255088429589,1
16.14877100323831,108.25537131691414,1
16.14877100323831,108.25565420423926,1
16.14877100323831,108.2559370915644,1
16.14877100323831,108.25621997888952,1
16.14877100323831,108.25650286621467,1
16.14877100323831,108.25678575353982,1
16.14877100323831,108.25706864086494,1
16.14877100323831,108.25735152819009,1
16.14877100323831,108.2576344155152,1
16.14877100323831,108.25791730284035,1
16.14877100323831,108.25820019016548,1
16.14877100323831,108.25848307749062,1
16.14877100323831,108.25876596481577,1
16.14877100323831,108.2590488521409,1
16.14877100323831,108.25933173946603,1
16.14877100323831,108.25961462679116,1
16.14877100323831,108.2598975141163,1
16.14877100323831,108.26018040144145,1
16.14877100323831,108.26046328876656,1
16.14877100323831,108.2607461760917,1
16.14877100323831,108.26102906341684,1
16.14850562588879,108.25084511971195,1
16.14850562588879,108.25112800703712,1
16.14850562588879,108.25141089436224,1
16.14850562588879,108.25169378168738,1
16.14850562588879,108.2519766690125,1
16.14850562588879,108.25225955633763,1
16.14850562588879,108.25254244366278,1
16.14850562588879,108.25282533098792,1
16.14850562588879,108.25310821831305,1
16.14850562588879,108.2533911056382,1
16.14850562588879,108.25367399296331,1
16.14850562588879,108.25395688028846,1
16.14850562588879,108.2542397676136,1
16.14850562588879,108.25452265493873,1
16.14850562588879,108.25480554226388,1
16.14850562588879,108.255088429589,1
16.14850562588879,108.25537131691414,1
16.14850562588879,108.25565420423926,1
16.14850562588879,108.2559370915644,1
16.14850562588879,108.25621997888952,1
16.14850562588879,108.25650286621467,1
16.14850562588879,108.25678575353982,1
16.14850562588879,108.25706864086494,1
16.14850562588879,108.25735152819009,1
16.14850562588879,108.2576344155152,1
16.14850562588879,108.25791730284035,1
16.14850562588879,108.25820019016548,1
16.14850562588879,108.25848307749062,1
16.14850562588879,108.25876596481577,1
16.14850562588879,108.2590488521409,1
16.14850562588879,108.25933173946603,1
16.14850562588879,108.25961462679116,1
16.14850562588879,108.2598975141163,1
16.14850562588879,108.26018040144145,1
16.14850562588879,108.26046328876656,1
16.14850562588879,108.2607461760917,1
16.14850562588879,108.26102906341684,1
16.148240248539274,108.25084511971195,1
16.148240248539274,108.25112800703712,1
16.148240248539274,108.25141089436224,1
16.148240248539274,108.25169378168738,1
16.148240248539274,108.2519766690125,1
16.148240248539274,108.25225955633763,1
16.148240248539274,108.25254244366278,1
16.148240248539274,108.25282533098792,1
16.148240248539274,108.25310821831305,1
16.148240248539274,108.2533911056382,1
16.148240248539274,108.25367399296331,1
16.148240248539274,108.25395688028846,1
16.148240248539274,108.2542397676136,1
16.148240248539274,108.25452265493873,1
16.148240248539274,108.25480554226388,1
16.148240248539274,108.255088429589,1
16.148240248539274,108.25537131691414,1
16.148240248539274,108.25565420423926,1
16.148240248539274,108.2559370915644,1
16.148240248539274,108.25621997888952,1
16.148240248539274,108.25650286621467,1
16.148240248539274,108.25678575353982,1
16.148240248539274,108.25706864086494,1
16.148240248539274,108.25735152819009,1
16.148240248539274,108.2576344155152,1
16.148240248539274,108.25791730284035,1
16.148240248539274,108.25820019016548,1
16.148240248539274,108.25848307749062,1
16.148240248539274,108.25876596481577,1
16.148240248539274,108.2590488521409,1
16.148240248539274,108.25933173946603,1
16.148240248539274,108.25961462679116,1
16.148240248539274,108.2598975141163,1
16.148240248539274,108.26018040144145,1
16.148240248539274,108.26046328876656,1
16.148240248539274,108.2607461760917,1
16.148240248539274,108.26102906341684,1
16.147974871189753,108.25084511971195,1
16.147974871189753,108.25112800703712,1
16.147974871189753,108.25141089436224,1
16.147974871189753,108.25169378168738,1
16.147974871189753,108.2519766690125,1
16.147974871189753,108.25225955633763,1
16.147974871189753,108.25254244366278,1
16.147974871189753,108.25282533098792,1
16.147974871189753,108.25310821831305,1
16.147974871189753,108.2533911056382,1
16.147974871189753,108.25367399296331,1
16.147974871189753,108.25395688028846,1
16.147974871189753,108.2542397676136,1
16.147974871189753,108.25452265493873,1
16.147974871189753,108.25480554226388,1
16.147974871189753,108.255088429589,1
16.147974871189753,108.25537131691414,1
16.147974871189753,108.25565420423926,1
16.147974871189753,108.2559370915644,1
16.147974871189753,108.25621997888952,1
16.147974871189753,108.25650286621467,1
16.147974871189753,108.25678575353982,1
16.147974871189753,108.25706864086494,1
16.147974871189753,108.25735152819009,1
16.147974871189753,108.2576344155152,1
16.147974871189753,108.25791730284035,1
16.147974871189753,108.25820019016548,1
16.147974871189753,108.25848307749062,1
16.147974871189753,108.25876596481577,1
16.147974871189753,108.2590488521409,1
16.147974871189753,108.25933173946603,1
16.147974871189753,108.25961462679116,1
16.147974871189753,108.2598975141163,1
16.147974871189753,108.26018040144145,1
16.147974871189753,108.26046328876656,1
16.147974871189753,108.2607461760917,1
16.147974871189753,108.26102906341684,1
16.147709493840235,108.25084511971195,1
16.147709493840235,108.25112800703712,1
16.147709493840235,108.25141089436224,1
16.147709493840235,108.25169378168738,1
16.147709493840235,108.2519766690125,1
16.147709493840235,108.25225955633763,1
16.147709493840235,108.25254244366278,1
16.147709493840235,108.25282533098792,1
16.148240248539274,108.25961462679116,1
16.147709493840235,108.2533911056382,1
16.147709493840235,108.25367399296331,1
16.147709493840235,108.25395688028846,1
16.147709493840235,108.2542397676136,1
16.147709493840235,108.25452265493873,1
16.147709493840235,108.25480554226388,1
16.147709493840235,108.255088429589,1
16.147709493840235,108.25537131691414,1
16.147709493840235,108.25565420423926,1
16.147709493840235,108.2559370915644,1
16.147709493840235,108.25621997888952,1
16.147709493840235,108.25650286621467,1
16.147709493840235,108.25678575353982,1
16.147709493840235,108.25706864086494,1
16.147709493840235,108.25735152819009,1
16.147709493840235,108.2576344155152,1
16.147709493840235,108.25791730284035,1
16.147709493840235,108.25820019016548,1
16.147709493840235,108.25848307749062,1
16.147709493840235,108.25876596481577,1
16.147709493840235,108.2590488521409,1
16.147709493840235,108.25933173946603,1
16.147709493840235,108.25961462679116,1
16.147709493840235,108.2598975141163,1
16.147709493840235,108.26018040144145,1
16.147709493840235,108.26046328876656,1
16.147709493840235,108.2607461760917,1
16.147709493840235,108.26102906341684,1
16.147709493840235,108.26131195074196,1
16.147444116490718,108.25084511971195,1
16.147444116490718,108.25112800703712,1
16.147444116490718,108.25141089436224,1
16.147444116490718,108.25169378168738,1
16.147444116490718,108.2519766690125,1
16.147444116490718,108.25225955633763,1
16.147444116490718,108.25254244366278,1
16.147444116490718,108.25282533098792,1
16.147444116490718,108.25310821831305,1
16.147444116490718,108.2533911056382,1
16.147444116490718,108.25367399296331,1
16.147444116490718,108.25395688028846,1
16.147444116490718,108.2542397676136,1
16.147444116490718,108.25452265493873,1
16.147444116490718,108.25480554226388,1
16.147444116490718,108.255088429589,1
16.147444116490718,108.25537131691414,1
16.147444116490718,108.25565420423926,1
16.147444116490718,108.2559370915644,1
16.147444116490718,108.25621997888952,1
16.147444116490718,108.25650286621467,1
16.147444116490718,108.25678575353982,1
16.147444116490718,108.25706864086494,1
16.147444116490718,108.25735152819009,1
16.147444116490718,108.2576344155152,1
16.147444116490718,108.25791730284035,1
16.147444116490718,108.25820019016548,1
16.147444116490718,108.25848307749062,1
16.147444116490718,108.25876596481577,1
16.147444116490718,108.2590488521409,1
16.147444116490718,108.25933173946603,1
